close_code,breached_reason_code,contact_type,self_service,reopened,has_knowledge_article,reassignment_count,appl_tier,caller_vip,kcs_solution,days_to_resolve,user_dissatisfied,sla_breached,caller_is_employee,priority_is_4,company,group,application
No Resolution Action,,chat,1,0,0,1.0,Gold,0,,1,0,0,1,1,C71708,G95717,A15345
No Resolution Action,,chat,1,0,0,0.0,Gold,0,,0,0,0,0,1,C71708,G95717,A15345
Information Provided / Training,,chat,1,0,1,1.0,Gold,0,KB000010176698,1,0,0,0,1,C71708,G95717,A15345
Information Provided / Training,,self-service,1,0,1,0.0,Gold,0,KB000010108773,6,0,0,1,1,C71708,G95717,A15345
Information Provided / Training,,self-service,1,0,1,0.0,Gold,0,KB000010103155,3,0,0,1,0,C71708,G95717,A15345
No Resolution Action,,chat,1,1,1,1.0,Gold,0,KB000010046553,5,1,0,1,1,C71708,G95717,A15345
Data Correction,,self-service,1,0,1,0.0,Gold,0,KB000010104987,4,0,0,1,1,C71708,G95717,A15345
Data Correction,,self-service,1,0,1,0.0,Gold,0,KB000010105961,4,0,0,1,0,C71708,G95717,A15345
Information Provided / Training,,self-service,1,0,1,0.0,Gold,0,KB000010096780,2,0,0,1,0,C71708,G95717,A15345
Information Provided / Training,,chat,1,0,1,0.0,Gold,0,KB000010172542,6,0,0,1,1,C71708,G95717,A15345
Information Provided / Training,,phone,0,0,0,1.0,Gold,0,,2,0,0,1,1,C71708,G95717,A15345
Data Correction,,self-service,1,0,1,0.0,Gold,0,KB000010105231,1,0,0,1,0,C71708,G95717,A15345
No Resolution Action,,chat,1,0,0,0.0,Gold,0,,2,0,0,0,1,C71708,G95717,A15345
No Resolution Action,,phone,0,0,0,3.0,Gold,0,,1,0,0,1,1,C71708,G95717,A15345
Information Provided / Training,,self-service,1,0,1,0.0,Gold,0,KB000010172888,0,0,0,1,0,C71708,G95717,A15345
Data Correction,,self-service,1,0,0,0.0,Gold,0,,1,0,0,1,0,C71708,G95717,A15345
Information Provided / Training,,chat,1,0,1,0.0,Gold,0,KB000010102639,2,0,0,1,1,C71708,G95717,A15345
No Resolution Action,,self-service,1,0,0,0.0,Gold,0,,1,0,0,1,0,C71708,G95717,A15345
No Resolution Action,,chat,1,0,1,0.0,Gold,0,KB000010078242,7,0,0,0,1,C71708,G95717,A15345
Data Correction,,self-service,1,0,1,0.0,Gold,0,KB000010092821,0,0,0,1,0,C71708,G95717,A15345
Information Provided / Training,3rd Party or External Event,chat,1,0,0,1.0,Gold,0,,15,1,1,1,0,C71708,G95717,A15345
No Resolution Action,,self-service,1,0,0,0.0,Gold,0,,6,0,0,1,1,C71708,G95717,A15345
No Resolution Action,,self-service,1,0,0,0.0,Gold,0,,6,0,0,1,1,C71708,G95717,A15345
No Resolution Action,Received late or Breached,chat,1,1,1,0.0,Gold,0,KB000010111844,5,1,1,1,1,C71708,G95717,A15345
Information Provided / Training,,chat,1,0,1,0.0,Gold,0,KB000010031027,6,0,0,1,1,C71708,G95717,A15345
Information Provided / Training,3rd Party or External Event,self-service,1,0,1,0.0,Gold,0,KB000010156619,8,0,1,1,1,C71708,G95717,A15345
Data Correction,,self-service,1,0,1,0.0,Gold,0,KB000010105231,2,0,0,1,0,C71708,G95717,A15345
Information Provided / Training,,self-service,1,0,1,0.0,Gold,0,KB000010100725,7,0,0,1,1,C71708,G95717,A15345
Information Provided / Training,,self-service,1,0,1,0.0,Gold,0,KB000010031027,7,0,0,1,1,C71708,G95717,A15345
Data Correction,,self-service,1,0,1,0.0,Gold,0,KB000010047172,1,0,0,1,0,C71708,G95717,A15345
No Resolution Action,Received late or Breached,self-service,1,0,0,4.0,Gold,0,,15,0,0,1,0,C71708,G95717,A15345
Information Provided / Training,,self-service,1,0,1,0.0,Gold,0,KB000010092709,5,0,0,0,1,C71708,G95717,A15345
Data Correction,,self-service,1,0,1,0.0,Gold,0,KB000010103577,1,0,0,1,0,C71708,G95717,A15345
No Resolution Action,,chat,1,0,1,1.0,Gold,0,KB000010046553,7,0,0,1,1,C71708,G95717,A15345
Information Provided / Training,Customer Delay,self-service,1,1,0,0.0,Gold,0,,7,0,1,1,1,C71708,G95717,A15345
Information Provided / Training,,self-service,1,0,0,0.0,Gold,0,,6,0,0,1,1,C71708,G95717,A15345
Information Provided / Training,,chat,1,0,0,1.0,Gold,0,,6,0,0,0,1,C71708,G95717,A15345
No Resolution Action,,self-service,1,0,0,0.0,Gold,0,,0,0,0,1,0,C71708,G95717,A15345
Data Correction,,self-service,1,0,0,0.0,Gold,0,,2,0,0,1,0,C71708,G95717,A15345
Data Correction,,self-service,1,0,1,0.0,Gold,0,KB000010113194,1,0,0,1,0,C71708,G95717,A15345
Data Correction,,self-service,1,0,1,0.0,Gold,0,KB000010103119,2,0,0,1,0,C71708,G95717,A15345
Information Provided / Training,,self-service,1,0,1,0.0,Gold,0,KB000010132968,4,0,0,0,0,C71708,G95717,A15345
Information Provided / Training,,self-service,1,0,1,0.0,Gold,0,KB000010102034,3,1,0,1,0,C71708,G95717,A15345
Information Provided / Training,,self-service,1,0,1,0.0,Gold,0,KB000010102564,1,0,0,1,0,C71708,G95717,A15345
Information Provided / Training,,self-service,1,0,1,1.0,Gold,0,KB000010113783,1,0,0,0,0,C71708,G95717,A15345
No Resolution Action,,self-service,1,0,0,0.0,Gold,0,,2,0,0,1,0,C71708,G95717,A15345
No Resolution Action,,phone,0,0,1,0.0,Gold,0,KB000010043416,6,1,0,1,1,C71708,G95717,A15345
Data Correction,,chat,1,0,1,1.0,Gold,0,KB000010030590,5,0,0,1,1,C71708,G95717,A15345
No Resolution Action,,chat,1,0,1,1.0,Gold,0,KB000010092821,0,0,0,1,1,C71708,G95717,A15345
Data Correction,,self-service,1,0,1,0.0,Gold,0,KB000010054470,0,0,0,1,0,C71708,G95717,A15345
No Resolution Action,,chat,1,0,0,0.0,Gold,0,,1,0,0,1,0,C71708,G95717,A15345
Data Correction,,chat,1,0,1,1.0,Gold,0,KB000010106623,3,0,0,1,1,C71708,G95717,A15345
Data Correction,,chat,1,0,1,0.0,Gold,0,KB000010092821,0,0,0,1,1,C71708,G95717,A15345
Information Provided / Training,,self-service,1,1,1,0.0,Gold,0,KB000010100011,5,1,0,1,0,C71708,G95717,A15345
Data Correction,,self-service,1,0,1,0.0,Gold,0,KB000010084559,5,0,0,1,0,C71708,G95717,A15345
Data Correction,,self-service,1,0,1,0.0,Gold,0,KB000010105961,0,0,0,1,0,C71708,G95717,A15345
No Resolution Action,,self-service,1,0,0,2.0,Gold,0,,5,0,0,0,1,C71708,G95717,A15345
No Resolution Action,,self-service,1,0,0,0.0,Gold,0,,0,0,0,1,0,C71708,G95717,A15345
No Resolution Action,,chat,1,0,0,0.0,Gold,0,,3,1,0,1,1,C71708,G95717,A15345
No Resolution Action,,self-service,1,0,0,0.0,Gold,0,,1,0,0,1,0,C71708,G95717,A15345
Information Provided / Training,,self-service,1,0,1,0.0,Gold,0,KB000010101662,4,0,0,1,0,C71708,G95717,A15345
Information Provided / Training,,phone,0,0,1,1.0,Gold,0,KB000010102637,1,0,0,1,0,C71708,G95717,A15345
No Resolution Action,,chat,1,1,0,1.0,Gold,0,,3,1,0,1,1,C71708,G95717,A15345
Information Provided / Training,,self-service,1,0,1,0.0,Gold,0,KB000010097160,5,0,0,1,0,C71708,G95717,A15345
Information Provided / Training,,chat,1,0,1,2.0,Gold,0,KB000010078242,1,0,0,1,1,C71708,G95717,A15345
Information Provided / Training,,self-service,1,0,0,1.0,Gold,0,,4,0,0,1,1,C71708,G95717,A15345
No Resolution Action,,self-service,1,0,0,0.0,Gold,0,,0,0,0,1,0,C71708,G95717,A15345
No Resolution Action,,self-service,1,1,0,0.0,Gold,0,,5,1,0,0,0,C71708,G95717,A15345
Information Provided / Training,,chat,1,0,1,0.0,Gold,0,KB000010099031,6,0,0,1,1,C71708,G95717,A15345
No Resolution Action,,self-service,1,0,0,0.0,Gold,0,,0,0,0,1,0,C71708,G95717,A15345
Information Provided / Training,,self-service,1,0,1,0.0,Gold,0,KB000010099082,0,0,0,1,0,C71708,G95717,A15345
Information Provided / Training,,self-service,1,0,1,0.0,Gold,0,KB000010103930,4,0,0,1,1,C71708,G95717,A15345
No Resolution Action,,self-service,1,0,0,0.0,Gold,0,,2,0,0,1,0,C71708,G95717,A15345
Information Provided / Training,,self-service,1,0,1,0.0,Gold,0,KB000010092663,2,0,0,1,0,C71708,G95717,A15345
Information Provided / Training,,self-service,1,0,0,0.0,Gold,0,,2,0,0,1,0,C71708,G95717,A15345
Data Correction,,self-service,1,0,1,0.0,Gold,0,KB000010051926,6,0,0,1,1,C71708,G95717,A15345
No Resolution Action,,chat,1,0,0,1.0,Gold,0,,1,1,0,1,0,C71708,G95717,A15345
Information Provided / Training,,self-service,1,0,1,0.0,Gold,0,KB000010109390,7,0,0,1,1,C71708,G95717,A15345
Information Provided / Training,,self-service,1,0,1,0.0,Gold,0,KB000010129211,4,0,0,1,0,C71708,G95717,A15345
No Resolution Action,,self-service,1,0,0,0.0,Gold,0,,5,0,0,1,0,C71708,G95717,A15345
No Resolution Action,Received late or Breached,chat,1,1,1,3.0,Gold,0,KB000010049128,13,1,1,1,1,C71708,G95717,A15345
Information Provided / Training,,chat,1,0,1,2.0,Gold,0,KB000010092663,1,0,0,1,1,C71708,G95717,A15345
Information Provided / Training,,chat,1,0,1,0.0,Gold,0,KB000010102564,1,0,0,1,0,C71708,G95717,A15345
No Resolution Action,,chat,1,0,1,1.0,Gold,0,KB000010031027,4,0,0,1,0,C71708,G95717,A15345
Data Correction,,chat,1,0,1,0.0,Gold,0,KB000010092821,0,0,0,1,1,C71708,G95717,A15345
No Resolution Action,,chat,1,0,0,0.0,Gold,0,,0,0,0,1,1,C71708,G95717,A15345
Information Provided / Training,,self-service,1,0,1,0.0,Gold,0,KB000010110830,1,0,0,1,0,C71708,G95717,A15345
Information Provided / Training,Received late or Breached,phone,0,0,1,3.0,Gold,0,KB000010102637,13,0,0,1,1,C71708,G95717,A15345
Information Provided / Training,,self-service,1,0,1,1.0,Gold,0,KB000010099718,5,0,0,0,1,C71708,G95717,A15345
Information Provided / Training,,chat,1,0,0,0.0,Gold,0,,1,0,0,1,1,C71708,G95717,A15345
Data Correction,,self-service,1,0,1,0.0,Gold,0,KB000010084559,1,0,0,0,0,C71708,G95717,A15345
Information Provided / Training,,self-service,1,0,1,0.0,Gold,0,KB000010097605,2,0,0,1,0,C71708,G95717,A15345
No Resolution Action,,chat,1,0,0,0.0,Gold,0,,4,0,0,0,1,C71708,G95717,A15345
No Resolution Action,Received late or Breached,chat,1,1,0,2.0,Gold,0,,14,0,1,1,1,C71708,G95717,A15345
No Resolution Action,,self-service,1,0,0,0.0,Gold,0,,7,0,0,1,1,C71708,G95717,A15345
Information Provided / Training,,self-service,1,0,1,0.0,Gold,0,KB000010094103,0,0,0,1,0,C71708,G95717,A15345
Information Provided / Training,,self-service,1,0,1,0.0,Gold,0,KB000010101860,1,0,0,1,0,C71708,G95717,A15345
Data Correction,,chat,1,0,1,0.0,Gold,0,KB000010096204,1,0,0,1,1,C71708,G95717,A15345
No Resolution Action,,chat,1,0,0,0.0,Gold,0,,1,0,0,1,1,C71708,G95717,A15345
No Resolution Action,,self-service,1,0,0,2.0,Gold,0,,2,1,0,1,0,C71708,G95717,A15345
No Resolution Action,,self-service,1,0,0,1.0,Gold,0,,1,0,0,0,0,C71708,G95717,A15345
Information Provided / Training,,self-service,1,0,1,0.0,Gold,0,KB000010110830,4,0,0,1,0,C71708,G95717,A15345
Information Provided / Training,,self-service,1,0,1,0.0,Gold,0,KB000010099081,1,0,0,1,0,C71708,G95717,A15345
No Resolution Action,Complex Resolution,self-service,1,0,0,0.0,Gold,0,,7,0,1,1,1,C71708,G95717,A15345
No Resolution Action,,phone,0,0,0,1.0,Gold,0,,0,0,0,1,1,C71708,G95717,A15345
Information Provided / Training,,self-service,1,0,1,0.0,Gold,0,KB000010101293,1,0,0,1,0,C71708,G95717,A15345
Information Provided / Training,,self-service,1,0,0,0.0,Gold,0,,7,0,0,1,1,C71708,G95717,A15345
No Resolution Action,,self-service,1,0,0,0.0,Gold,0,,1,0,0,1,0,C71708,G95717,A15345
Information Provided / Training,,self-service,1,0,1,0.0,Gold,0,KB000010160021,2,0,0,1,0,C71708,G95717,A15345
No Resolution Action,,self-service,1,0,0,1.0,Gold,0,,1,0,0,1,1,C71708,G95717,A19774
No Resolution Action,,chat,1,0,1,2.0,Gold,0,KB000010098229,1,0,0,0,1,C71708,G95717,A19774
No Resolution Action,,chat,1,1,0,1.0,Gold,0,,7,1,0,1,1,C71708,G95717,A19774
No Resolution Action,,self-service,1,0,0,1.0,Gold,0,,1,0,0,1,1,C71708,G95717,A19774
No Resolution Action,,phone,0,0,1,1.0,Gold,0,KB000010039557,3,0,0,1,1,C71708,G95717,A19774
No Resolution Action,,self-service,1,0,0,0.0,Gold,0,,7,0,0,1,1,C71708,G95717,A52060
No Resolution Action,,self-service,1,0,0,0.0,Gold,0,,2,0,0,0,0,C71708,G95717,A52060
Information Provided / Training,,self-service,1,0,1,0.0,Gold,0,KB000010083248,1,1,0,1,0,C71708,G95717,A52060
Security Modification,,self-service,1,0,1,0.0,Gold,0,KB000010053065,4,0,0,1,0,C71708,G95717,A52060
Information Provided / Training,,self-service,1,1,0,0.0,Gold,0,,7,1,1,1,1,C71708,G95717,A52060
No Resolution Action,,self-service,1,0,0,0.0,Gold,0,,2,1,0,1,0,C71708,G95717,A52060
No Resolution Action,,phone,0,0,0,4.0,Gold,0,,6,0,0,1,1,C71708,G95717,A52060
Information Provided / Training,,self-service,1,0,1,0.0,Gold,0,KB000010104268,2,1,0,1,0,C71708,G95717,A52060
Data Correction,,self-service,1,0,1,0.0,Gold,0,KB000010053867,2,0,0,1,0,C71708,G95717,A52060
No Resolution Action,,chat,1,0,0,3.0,Gold,0,,3,0,0,0,1,C71708,G95717,A52060
Data Correction,,self-service,1,0,1,1.0,Gold,0,KB000010092076,0,0,0,1,0,C71708,G95717,A52060
Security Modification,,self-service,1,0,1,0.0,Gold,0,KB000010053065,0,0,0,0,0,C71708,G95717,A52060
Security Modification,,self-service,1,0,1,0.0,Gold,0,KB000010053065,2,0,0,1,0,C71708,G95717,A52060
Information Provided / Training,,phone,0,0,0,1.0,Gold,0,,0,0,0,1,1,C71708,G95717,A52060
Information Provided / Training,,self-service,1,0,1,0.0,Gold,0,KB000010094959,0,0,0,1,0,C71708,G95717,A52060
No Resolution Action,,self-service,1,0,0,2.0,Gold,0,,5,1,0,1,0,C71708,G95717,A52060
Security Modification,,chat,1,0,1,1.0,Gold,0,KB000010053065,2,0,0,0,1,C71708,G95717,A52060
Security Modification,,self-service,1,0,1,0.0,Gold,0,KB000010091485,0,0,0,1,0,C71708,G95717,A52060
Information Provided / Training,,self-service,1,0,1,0.0,Gold,0,KB000010108934,2,0,0,0,0,C71708,G95717,A52060
No Resolution Action,,self-service,1,0,0,0.0,Gold,0,,7,0,0,1,1,C71708,G95717,A52060
Information Provided / Training,,self-service,1,0,1,0.0,Gold,0,KB000010097650,6,0,0,1,1,C71708,G95717,A52060
Security Modification,,self-service,1,0,1,0.0,Gold,0,KB000010091485,4,0,0,0,0,C71708,G95717,A52060
No Resolution Action,,self-service,1,0,1,0.0,Gold,0,KB000010052447,4,0,0,1,0,C71708,G95717,A52060
Data Correction,,self-service,1,0,1,0.0,Gold,0,KB000010053405,1,0,0,1,0,C71708,G95717,A52060
Information Provided / Training,,self-service,1,0,1,0.0,Gold,0,KB000010100030,2,0,0,1,0,C71708,G95717,A52060
No Resolution Action,,self-service,1,0,0,0.0,Gold,0,,1,0,0,1,0,C71708,G95717,A52060
No Resolution Action,,chat,1,0,1,0.0,Gold,0,KB000010030985,0,0,0,0,1,C71708,G95717,A52060
No Resolution Action,,self-service,1,0,0,0.0,Gold,0,,7,1,0,1,1,C71708,G95717,A52060
No Resolution Action,,self-service,1,0,0,0.0,Gold,0,,0,0,0,1,0,C71708,G95717,A52060
Information Provided / Training,,self-service,1,0,1,0.0,Gold,0,KB000010083735,1,0,0,1,0,C71708,G95717,A52060
No Resolution Action,,self-service,1,0,0,0.0,Gold,0,,7,0,0,1,1,C71708,G95717,A52060
Data Correction,,self-service,1,0,1,0.0,Gold,0,KB000010053405,1,0,0,1,0,C71708,G95717,A52060
Data Correction,,self-service,1,0,0,0.0,Gold,0,,3,0,0,0,1,C71708,G95717,A52060
Data Correction,,chat,1,0,1,0.0,Gold,0,KB000010053405,1,0,0,1,0,C71708,G95717,A52060
No Resolution Action,,chat,1,1,0,0.0,Gold,0,,1,1,1,1,1,C71708,G95717,A52060
Data Correction,,self-service,1,0,1,0.0,Gold,0,KB000010146024,3,0,0,0,0,C71708,G95717,A52060
No Resolution Action,,self-service,1,0,0,0.0,Gold,0,,5,0,0,1,0,C71708,G95717,A52060
Data Correction,,self-service,1,0,1,0.0,Gold,0,KB000010103551,0,0,0,1,0,C71708,G95717,A52060
Information Provided / Training,,self-service,1,0,1,0.0,Gold,0,KB000010053439,4,0,0,1,1,C71708,G95717,A52060
Data Correction,,chat,1,0,1,0.0,Gold,0,KB000010053405,2,0,0,1,0,C71708,G95717,A52060
Data Correction,,self-service,1,0,1,0.0,Gold,0,KB000010102784,2,0,0,1,0,C71708,G95717,A52060
Data Correction,,self-service,1,0,1,3.0,Gold,0,KB000010052447,7,0,0,1,1,C71708,G95717,A52060
Data Correction,,self-service,1,0,0,0.0,Gold,0,,3,0,0,1,1,C71708,G95717,A52060
Data Correction,,self-service,1,0,1,0.0,Gold,0,KB000010077628,4,0,0,1,1,C71708,G95717,A52060
Data Correction,,self-service,1,0,0,0.0,Gold,0,,1,0,0,1,0,C71708,G95717,A52060
Data Correction,,self-service,1,1,1,0.0,Gold,0,KB000010103551,5,0,0,1,0,C71708,G95717,A52060
Information Provided / Training,,self-service,1,0,1,0.0,Gold,0,KB000010103808,1,0,0,1,0,C71708,G95717,A52060
Data Correction,,self-service,1,0,1,0.0,Gold,0,KB000010101662,2,0,0,1,0,C71708,G95717,A52060
Information Provided / Training,,self-service,1,0,1,0.0,Gold,0,KB000010054355,2,0,0,1,0,C71708,G95717,A52060
No Resolution Action,,chat,1,0,0,0.0,Gold,0,,6,0,0,1,1,C71708,G95717,A52060
Information Provided / Training,,chat,1,0,0,0.0,Gold,0,,5,0,0,1,1,C71708,G95717,A52060
Data Correction,,self-service,1,0,0,0.0,Gold,0,,6,0,0,1,1,C71708,G95717,A52060
Information Provided / Training,,self-service,1,0,0,0.0,Gold,0,,2,0,0,1,1,C71708,G95717,A52060
Information Provided / Training,,self-service,1,1,1,0.0,Gold,0,KB000010103808,5,1,1,1,1,C71708,G95717,A52060
No Resolution Action,,self-service,1,0,0,0.0,Gold,0,,2,0,0,0,0,C71708,G95717,A52060
Security Modification,,chat,1,0,1,0.0,Gold,0,KB000010091485,5,0,0,0,1,C71708,G95717,A52060
No Resolution Action,Received late or Breached,self-service,1,0,0,1.0,Gold,0,,8,0,0,1,0,C71708,G95717,A52060
No Resolution Action,,self-service,1,0,0,0.0,Gold,0,,0,1,0,1,0,C71708,G95717,A52060
No Resolution Action,,self-service,1,0,0,0.0,Gold,0,,3,0,0,1,0,C71708,G95717,A52060
No Resolution Action,,self-service,1,0,0,0.0,Gold,0,,6,0,0,1,1,C71708,G95717,A52060
No Resolution Action,,self-service,1,0,0,0.0,Gold,0,,3,0,0,1,0,C71708,G95717,A52060
Data Correction,,phone,0,0,1,2.0,Gold,0,KB000010101662,1,0,0,1,0,C71708,G95717,A52060
No Resolution Action,,self-service,1,0,0,0.0,Gold,0,,0,0,0,1,0,C71708,G95717,A52060
No Resolution Action,,self-service,1,0,0,0.0,Gold,0,,6,0,0,1,1,C71708,G95717,A52060
No Resolution Action,,self-service,1,0,0,0.0,Gold,0,,6,0,0,1,1,C71708,G95717,A52060
Data Correction,,self-service,1,0,1,0.0,Gold,0,KB000010066490,1,0,0,1,0,C71708,G95717,A52060
Information Provided / Training,,self-service,1,0,0,0.0,Gold,0,,1,0,0,1,0,C71708,G95717,A52060
No Resolution Action,,self-service,1,0,0,0.0,Gold,0,,3,0,0,1,1,C71708,G95717,A52060
No Resolution Action,,self-service,1,0,0,0.0,Gold,0,,1,0,0,1,0,C71708,G95717,A52060
Information Provided / Training,,self-service,1,0,1,0.0,Gold,0,KB000010105303,1,0,0,1,0,C71708,G95717,A52060
Information Provided / Training,,chat,1,0,0,0.0,Gold,0,,1,0,0,0,1,C71708,G95717,A52060
Information Provided / Training,,self-service,1,0,1,0.0,Gold,0,KB000010057814,4,0,0,1,1,C71708,G95717,A52060
Information Provided / Training,,self-service,1,1,1,0.0,Gold,0,KB000010110767,6,1,1,1,1,C71708,G95717,A52060
Information Provided / Training,,self-service,1,0,0,0.0,Gold,0,,2,0,0,1,0,C71708,G95717,A52060
Data Correction,,self-service,1,0,1,0.0,Gold,0,KB000010056999,3,0,0,1,0,C71708,G95717,A52060
Information Provided / Training,,self-service,1,0,1,0.0,Gold,0,KB000010173025,2,1,0,1,0,C71708,G95717,A52060
Security Modification,,chat,1,0,1,0.0,Gold,0,KB000010172815,2,0,0,0,1,C71708,G95717,A52060
Security Modification,,self-service,1,0,1,0.0,Gold,0,KB000010091485,0,0,0,0,0,C71708,G95717,A52060
Information Provided / Training,,self-service,1,0,0,3.0,Gold,0,,7,0,0,1,1,C71708,G95717,A52060
Data Correction,,self-service,1,0,1,0.0,Gold,0,KB000010102340,2,0,0,1,1,C71708,G95717,A52060
Data Correction,,self-service,1,0,1,0.0,Gold,0,KB000010127978,5,0,0,1,1,C71708,G95717,A52060
No Resolution Action,,self-service,1,0,0,0.0,Gold,0,,1,0,0,0,0,C71708,G95717,A52060
Security Modification,,chat,1,0,1,0.0,Gold,0,KB000010091485,1,0,0,1,1,C71708,G95717,A52060
No Resolution Action,,self-service,1,0,0,0.0,Gold,0,,0,0,0,0,0,C71708,G95717,A52060
Data Correction,,chat,1,0,1,0.0,Gold,0,KB000010056312,4,0,0,1,1,C71708,G95717,A52060
Data Correction,,self-service,1,0,1,0.0,Gold,0,KB000010053405,5,0,0,1,1,C71708,G95717,A52060
Information Provided / Training,,self-service,1,0,1,0.0,Gold,0,KB000010092475,6,0,0,1,1,C71708,G95717,A52060
Security Modification,,self-service,1,0,1,0.0,Gold,0,KB000010091485,0,0,0,1,0,C71708,G95717,A52060
Data Correction,,self-service,1,0,1,0.0,Gold,0,KB000010053405,1,0,0,1,0,C71708,G95717,A52060
Data Correction,,self-service,1,0,1,0.0,Gold,0,KB000010055798,1,0,0,1,0,C71708,G95717,A52060
Information Provided / Training,,self-service,1,0,0,0.0,Gold,0,,3,0,0,1,1,C71708,G95717,A52060
No Resolution Action,,self-service,1,1,0,0.0,Gold,0,,7,1,1,0,1,C71708,G95717,A52060
Data Correction,,self-service,1,1,0,0.0,Gold,0,,6,1,1,1,1,C71708,G95717,A52060
Security Modification,,phone,0,0,1,1.0,Gold,0,KB000010091485,4,0,0,1,0,C71708,G95717,A52060
No Resolution Action,,self-service,1,0,0,0.0,Gold,0,,5,0,0,1,1,C71708,G95717,A52060
Information Provided / Training,Customer Delay,self-service,1,1,0,2.0,Gold,0,,15,0,1,1,1,C71708,G95717,A52060
Data Correction,,self-service,1,0,1,0.0,Gold,0,KB000010100935,1,0,0,1,0,C71708,G95717,A52060
Data Correction,,self-service,1,0,0,0.0,Gold,0,,1,0,0,1,0,C71708,G95717,A52060
Data Correction,,self-service,1,0,0,0.0,Gold,0,,2,0,0,1,0,C71708,G95717,A52060
Information Provided / Training,,self-service,1,0,0,0.0,Gold,0,,1,0,0,1,0,C71708,G95717,A52060
Information Provided / Training,,self-service,1,0,1,0.0,Gold,0,KB000010152419,4,0,0,1,0,C71708,G95717,A52060
Information Provided / Training,,self-service,1,0,0,0.0,Gold,0,,4,0,0,1,1,C71708,G95717,A52060
Data Correction,,self-service,1,0,1,0.0,Gold,0,KB000010137665,7,0,0,1,1,C71708,G95717,A52060
Data Correction,,self-service,1,0,1,0.0,Gold,0,KB000010091606,0,0,0,1,0,C71708,G95717,A52060
Information Provided / Training,,self-service,1,0,0,0.0,Gold,0,,1,0,0,0,0,C71708,G95717,A52060
Data Correction,,chat,1,0,0,0.0,Gold,0,,0,0,0,1,1,C71708,G95717,A52060
No Resolution Action,,self-service,1,0,0,0.0,Gold,0,,1,0,0,0,0,C71708,G95717,A52060
Information Provided / Training,,self-service,1,0,0,0.0,Gold,0,,3,0,0,1,1,C71708,G95717,A52060
No Resolution Action,,chat,1,0,0,2.0,Gold,0,,1,0,0,1,1,C71708,G95717,A52060
No Resolution Action,,self-service,1,0,0,0.0,Gold,0,,0,0,0,1,0,C71708,G95717,A52060
No Resolution Action,,self-service,1,0,0,0.0,Gold,0,,1,0,0,1,0,C71708,G95717,A52060
Data Correction,,self-service,1,0,1,0.0,Gold,0,KB000010053405,2,0,0,1,1,C71708,G95717,A52060
No Resolution Action,,self-service,1,0,0,0.0,Gold,0,,0,0,0,0,0,C71708,G95717,A52060
Information Provided / Training,,chat,1,0,0,2.0,Gold,0,,5,0,0,0,1,C71708,G95717,A52060
Information Provided / Training,,self-service,1,0,1,0.0,Gold,0,KB000010095022,6,0,0,1,1,C71708,G95717,A52060
Information Provided / Training,,self-service,1,0,0,0.0,Gold,0,,1,0,0,0,0,C71708,G95717,A52060
No Resolution Action,,self-service,1,0,1,0.0,Gold,0,KB000010100012,1,0,0,1,0,C71708,G95717,A52060
Data Correction,,self-service,1,0,1,0.0,Gold,0,KB000010177570,0,0,0,1,0,C71708,G95717,A52060
Information Provided / Training,,self-service,1,0,0,0.0,Gold,0,,1,0,0,1,0,C71708,G95717,A52060
